fecha,municipio,entidad_federativa,pib_mun,pib_interp,pib_nn,total_pixeles,suma_rad_trend,media_rad_trend,std_rad_trend,max_rad_trend,min_rad_trend,p25_rad_trend,mediana_rad_trend,p75_rad_trend,year
2012-02-04,azcapotzalco,CDMX,,123174.5839800584,123174.5839800584,134,52290.68767123288,390.22901247188713,72.11596836142337,608.8657534246576,240.8849315068493,340.9034246575343,381.91780821917814,430.82260273972605,2012
2012-02-05,azcapotzalco,CDMX,,123174.5839800584,123174.5839800584,134,52290.68767123288,390.22901247188713,72.11596836142337,608.8657534246576,240.8849315068493,340.9034246575343,381.91780821917814,430.82260273972605,2012
2012-02-06,azcapotzalco,CDMX,,123174.5839800584,123174.5839800584,134,52290.68767123288,390.22901247188713,72.11596836142337,608.8657534246576,240.8849315068493,340.9034246575343,381.91780821917814,430.82260273972605,2012
2012-02-07,azcapotzalco,CDMX,,123174.5839800584,123174.5839800584,134,52290.68767123288,390.22901247188713,72.11596836142337,608.8657534246576,240.8849315068493,340.9034246575343,381.91780821917814,430.82260273972605,2012
2012-02-08,azcapotzalco,CDMX,,123174.5839800584,123174.5839800584,134,52290.68767123288,390.22901247188713,72.11596836142337,608.8657534246576,240.8849315068493,340.9034246575343,381.91780821917814,430.82260273972605,2012
2012-02-09,azcapotzalco,CDMX,,123174.5839800584,123174.5839800584,134,52290.68767123288,390.22901247188713,72.11596836142337,608.8657534246576,240.8849315068493,340.9034246575343,381.91780821917814,430.82260273972605,2012
2012-02-10,azcapotzalco,CDMX,,123174.5839800584,123174.5839800584,134,52290.68767123288,390.22901247188713,72.11596836142337,608.8657534246576,240.8849315068493,340.9034246575343,381.91780821917814,430.82260273972605,2012
2012-02-12,azcapotzalco,CDMX,,123174.5839800584,123174.5839800584,134,52290.68767123288,390.22901247188713,72.11596836142337,608.8657534246576,240.8849315068493,340.9034246575343,381.91780821917814,430.82260273972605,2012
2012-02-13,azcapotzalco,CDMX,,123174.5839800584,123174.5839800584,134,52290.68767123288,390.22901247188713,72.11596836142337,608.8657534246576,240.8849315068493,340.9034246575343,381.91780821917814,430.82260273972605,2012
2012-02-14,azcapotzalco,CDMX,,123174.5839800584,123174.5839800584,134,52290.68767123288,390.22901247188713,72.11596836142337,608.8657534246576,240.8849315068493,340.9034246575343,381.91780821917814,430.82260273972605,2012
2012-02-15,azcapotzalco,CDMX,,123174.5839800584,123174.5839800584,134,52290.68767123288,390.22901247188713,72.11596836142337,608.8657534246576,240.8849315068493,340.9034246575343,381.91780821917814,430.82260273972605,2012
2012-02-16,azcapotzalco,CDMX,,123174.5839800584,123174.5839800584,134,52290.68767123288,390.22901247188713,72.11596836142337,608.8657534246576,240.8849315068493,340.9034246575343,381.91780821917814,430.82260273972605,2012
2012-02-17,azcapotzalco,CDMX,,123174.5839800584,123174.5839800584,134,52290.68767123288,390.22901247188713,72.11596836142337,608.8657534246576,240.8849315068493,340.9034246575343,381.91780821917814,430.82260273972605,2012
2012-02-20,azcapotzalco,CDMX,,123174.5839800584,123174.5839800584,134,52290.68767123288,390.22901247188713,72.11596836142337,608.8657534246576,240.8849315068493,340.9034246575343,381.91780821917814,430.82260273972605,2012
2012-02-21,azcapotzalco,CDMX,,123174.5839800584,123174.5839800584,134,52290.68767123288,390.22901247188713,72.11596836142337,608.8657534246576,240.8849315068493,340.9034246575343,381.91780821917814,430.82260273972605,2012
2012-02-22,azcapotzalco,CDMX,,123174.5839800584,123174.5839800584,134,52290.68767123288,390.22901247188713,72.11596836142337,608.8657534246576,240.8849315068493,340.9034246575343,381.91780821917814,430.82260273972605,2012
